Country,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
United Kingdom,16031.0,92,2,434.05,3,2,3,323,Premium Customers
United Kingdom,17042.0,3,5,959.68,5,4,4,544,Premium Customers
United Kingdom,17906.0,247,1,55.95,2,2,1,221,Premium Customers
United Kingdom,13731.0,219,2,511.59,2,2,3,223,Premium Customers
United Kingdom,13950.0,11,4,437.66,5,3,3,533,Premium Customers
United Kingdom,14246.0,111,3,1293.0,3,3,4,334,Premium Customers
United Kingdom,18040.0,19,2,340.2,5,3,2,532,Premium Customers
United Kingdom,16837.0,31,9,2083.25,4,5,5,455,Premium Customers
United Kingdom,15119.0,246,1,162.8,2,1,1,211,Premium Customers
United Kingdom,12999.0,205,2,273.78,2,2,2,222,Premium Customers
United Kingdom,15775.0,245,1,87.9,2,1,1,211,Premium Customers
United Kingdom,17054.0,28,5,795.28,4,4,3,443,Premium Customers
United Kingdom,13606.0,29,2,148.43,4,2,1,421,Premium Customers
Belgium,12447.0,243,1,379.79,2,1,2,212,Premium Customers
United Kingdom,13570.0,243,1,211.64,2,1,2,212,Premium Customers
United Kingdom,13232.0,13,7,969.91,5,4,4,544,Premium Customers
United Kingdom,18129.0,243,1,99.8,2,2,1,221,Premium Customers
United Kingdom,15655.0,243,1,465.57,2,1,3,213,Premium Customers
United Kingdom,15214.0,2,8,1497.14,5,5,4,554,Premium Customers
United Kingdom,17574.0,243,1,155.8,2,2,1,221,Premium Customers
United Kingdom,15737.0,15,7,948.85,5,4,4,544,Premium Customers
Spain,12596.0,51,2,288.27,4,2,2,422,Premium Customers
United Kingdom,14273.0,51,4,559.97,4,3,3,433,Premium Customers
Unspecified,12363.0,110,2,484.5,3,2,3,323,Premium Customers
United Kingdom,15414.0,10,3,675.45,5,3,3,533,Premium Customers
United Kingdom,14111.0,96,2,63.3,3,2,1,321,Premium Customers
United Kingdom,17972.0,242,1,96.54,2,2,1,221,Premium Customers
Belgium,12463.0,53,4,1155.38,4,3,4,434,Premium Customers
United Kingdom,16729.0,38,21,6351.84,4,5,5,455,New Customers
United Kingdom,16697.0,241,1,50.85,2,2,1,221,Premium Customers
Channel Islands,14931.0,5,4,790.88,5,3,3,533,Premium Customers
United Kingdom,15230.0,239,2,429.6,2,2,3,223,Premium Customers
United Kingdom,16309.0,106,2,666.77,3,2,3,323,Premium Customers
United Kingdom,14262.0,8,8,2337.11,5,4,5,545,Premium Customers
United Kingdom,16097.0,240,1,110.4,2,1,1,211,Premium Customers
United Kingdom,13122.0,240,1,821.1,2,1,3,213,Premium Customers
United Kingdom,16966.0,45,2,116.05,4,3,1,431,Premium Customers
United Kingdom,15147.0,240,1,382.0,2,1,2,212,Premium Customers
United Kingdom,15813.0,208,2,728.86,2,2,3,223,Premium Customers
United Kingdom,17058.0,82,3,965.54,3,3,4,334,Premium Customers
United Kingdom,17704.0,169,2,729.99,3,3,3,333,Premium Customers
United Kingdom,15935.0,239,1,91.04,2,1,1,211,Premium Customers
United Kingdom,16249.0,53,5,1103.39,4,4,4,444,Premium Customers
United Kingdom,16806.0,103,4,607.16,3,4,3,343,Premium Customers
United Kingdom,13120.0,239,1,30.6,2,1,1,211,Premium Customers
Brazil,12769.0,239,1,869.4,2,1,4,214,Premium Customers
United Kingdom,14323.0,115,2,517.66,3,2,3,323,Premium Customers
United Kingdom,17367.0,238,1,148.61,2,2,1,221,Premium Customers
United Kingdom,18213.0,237,1,232.48,2,2,2,222,Premium Customers
United Kingdom,15172.0,9,5,1385.88,5,4,4,544,Premium Customers
United Kingdom,15745.0,19,4,928.54,5,4,4,544,Premium Customers
United Kingdom,17697.0,236,1,298.25,2,2,2,222,Premium Customers
United Kingdom,15491.0,95,6,2358.59,3,4,5,345,Premium Customers
United Kingdom,16617.0,236,1,79.1,2,2,1,221,Premium Customers
United Kingdom,15508.0,189,6,771.13,3,4,3,343,Premium Customers
United Kingdom,15594.0,16,5,1648.5,5,4,4,544,Premium Customers
United Kingdom,13376.0,99,3,834.3100000000001,3,3,3,333,Premium Customers
United Kingdom,16633.0,17,6,2259.55,5,4,5,545,Premium Customers
United Kingdom,15225.0,234,1,344.70000000000005,2,1,2,212,Premium Customers
United Kingdom,15436.0,12,3,911.15,5,3,4,534,Premium Customers
United Kingdom,18246.0,233,1,29.5,2,2,1,221,Premium Customers
United Kingdom,15517.0,233,1,246.72,2,1,2,212,Premium Customers
United Kingdom,17120.0,233,1,222.96,2,2,2,222,Premium Customers
France,12506.0,233,1,57.6,2,1,1,211,Premium Customers
United Kingdom,14759.0,5,3,1073.07,5,3,4,534,Premium Customers
Switzerland,13505.0,73,4,3042.26,3,3,5,335,Premium Customers
United Kingdom,13389.0,11,3,700.66,5,3,3,533,Premium Customers
Spain,12354.0,232,1,682.69,2,1,3,213,Premium Customers
United Kingdom,17061.0,74,7,1653.0,3,4,4,344,Premium Customers
United Kingdom,17630.0,170,2,219.4,3,3,2,332,Premium Customers
United Kingdom,16587.0,232,1,127.85,2,1,1,211,Premium Customers
Germany,12622.0,232,1,123.85,2,1,1,211,Premium Customers
United Kingdom,16750.0,45,5,414.13,4,4,2,442,Premium Customers
United Kingdom,17670.0,228,1,173.9,2,2,1,221,Premium Customers
European Community,15108.0,142,3,983.55,3,3,4,334,Premium Customers
United Kingdom,16942.0,13,9,1504.19,5,5,4,554,Premium Customers
United Kingdom,15237.0,2,4,1252.38,5,4,4,544,Premium Customers
United Kingdom,16965.0,227,1,117.4,2,2,1,221,Premium Customers
United Kingdom,15891.0,227,1,394.32,2,1,2,212,Premium Customers
United Kingdom,13637.0,52,3,735.05,4,3,3,433,Premium Customers
United Kingdom,16637.0,32,4,921.76,4,4,4,444,Premium Customers
United Kingdom,13229.0,226,1,123.15,2,1,1,211,Premium Customers
United Kingdom,14973.0,107,3,465.4,3,3,3,333,Premium Customers
United Kingdom,15952.0,34,4,670.0400000000001,4,4,3,443,Premium Customers
United Kingdom,17893.0,225,1,66.31,2,2,1,221,Premium Customers
United Kingdom,16370.0,82,4,977.21,3,4,4,344,Premium Customers
United Kingdom,15376.0,40,3,1081.01,4,3,4,434,Premium Customers
United Kingdom,16055.0,221,1,78.0,2,1,1,211,Premium Customers
United Kingdom,14149.0,221,1,421.12,2,1,2,212,Premium Customers
United Kingdom,17501.0,221,2,259.35,2,3,2,232,Premium Customers
France,12643.0,221,2,73.28,2,2,1,221,Premium Customers
United Kingdom,15582.0,25,3,663.0100000000001,4,3,3,433,Premium Customers
United Kingdom,16230.0,190,2,516.53,2,2,3,223,Premium Customers
United Kingdom,18146.0,141,2,160.35000000000002,3,3,1,331,Premium Customers
United Kingdom,12886.0,68,2,1059.36,3,2,4,324,Premium Customers
United Kingdom,13524.0,41,5,580.94,4,4,3,443,Premium Customers
United Kingdom,16610.0,219,1,75.66,2,2,1,221,Premium Customers
United Kingdom,17394.0,219,1,38.4,2,2,1,221,Premium Customers
United Kingdom,14948.0,23,6,927.11,4,4,4,444,Premium Customers
France,12593.0,109,3,382.1,3,3,2,332,Premium Customers
United Kingdom,14340.0,219,1,134.7,2,1,1,211,Premium Customers
United Kingdom,16457.0,218,1,161.56,2,1,1,211,Premium Customers
United Kingdom,17527.0,54,4,712.4200000000001,4,4,3,443,Premium Customers
United Kingdom,14697.0,218,2,96.56,2,2,1,221,Premium Customers
United Kingdom,17522.0,2,5,649.76,5,4,3,543,Premium Customers
United Kingdom,13867.0,31,3,709.54,4,3,3,433,Premium Customers
United Kingdom,14393.0,218,1,67.95,2,1,1,211,Premium Customers
United Kingdom,16319.0,218,1,404.4,2,1,2,212,Premium Customers
United Kingdom,17174.0,218,1,59.9,2,2,1,221,Premium Customers
United Kingdom,13365.0,34,2,1718.87,4,2,4,424,Premium Customers
United Kingdom,18227.0,218,1,30.0,2,2,1,221,Premium Customers
United Kingdom,18235.0,72,3,1477.78,3,3,4,334,Premium Customers
United Kingdom,13741.0,72,3,405.63,3,3,2,332,Premium Customers
Belgium,12394.0,217,1,331.18,2,1,2,212,Premium Customers
United Kingdom,15258.0,169,2,386.76,3,2,2,322,Premium Customers
United Kingdom,14005.0,10,5,1242.9,5,4,4,544,Premium Customers
United Kingdom,18142.0,216,1,134.4,2,2,1,221,Premium Customers
United Kingdom,17410.0,16,5,900.27,5,4,4,544,Premium Customers
France,12700.0,8,4,3888.64,5,3,5,535,Premium Customers
United Kingdom,13003.0,151,2,89.05000000000001,3,2,1,321,Premium Customers
Switzerland,13492.0,136,3,729.24,3,3,3,333,Premium Customers
United Kingdom,18120.0,214,1,75.35,2,2,1,221,Premium Customers
United Kingdom,17723.0,173,2,163.9,3,3,1,331,Premium Customers
United Kingdom,14397.0,3,16,994.82,5,5,4,554,Premium Customers
France,12684.0,8,6,1646.19,5,4,4,544,Premium Customers
United Kingdom,14288.0,213,1,306.0,2,1,2,212,Premium Customers
United Kingdom,15063.0,213,1,70.19999999999999,2,1,1,211,Premium Customers
United Kingdom,14591.0,15,4,876.86,5,3,4,534,Premium Customers
United Kingdom,13990.0,213,1,292.58,2,1,2,212,Premium Customers
United Kingdom,14691.0,31,5,1861.94,4,4,4,444,Premium Customers
United Kingdom,17489.0,59,2,361.52,4,3,2,432,Premium Customers
United Kingdom,13404.0,1,2,252.49,5,2,2,522,Premium Customers
United Kingdom,16644.0,178,2,813.88,3,3,3,333,Premium Customers
United Kingdom,14731.0,47,3,346.13,4,3,2,432,Premium Customers
United Kingdom,15187.0,2,12,1994.24,5,5,5,555,Premium Customers
United Kingdom,13235.0,212,1,870.57,2,1,4,214,Premium Customers
United Kingdom,14883.0,19,6,727.75,5,4,3,543,Premium Customers
United Kingdom,16116.0,212,1,446.98,2,1,3,213,Premium Customers
United Kingdom,14364.0,109,8,1022.95,3,4,4,344,Premium Customers
United Kingdom,16184.0,64,6,722.58,3,4,3,343,Premium Customers
United Kingdom,17932.0,29,3,1188.92,4,3,4,434,Premium Customers
Germany,12590.0,211,1,877.26,2,1,4,214,Premium Customers
United Kingdom,17658.0,26,2,200.22,4,3,1,431,Premium Customers
Portugal,12757.0,16,7,3181.5,5,4,5,545,Premium Customers
United Kingdom,17970.0,211,1,279.33,2,2,2,222,Premium Customers
United Kingdom,15907.0,4,3,757.32,5,3,3,533,Premium Customers
United Kingdom,14689.0,209,1,104.85,2,1,1,211,Premium Customers
United Kingdom,15440.0,55,3,307.18,4,3,2,432,Premium Customers
United Kingdom,16076.0,3,9,2002.96,5,5,5,555,Premium Customers
United Kingdom,15333.0,208,1,238.0,2,1,2,212,Premium Customers
United Kingdom,17263.0,208,1,63.44,2,2,1,221,Premium Customers
United Kingdom,16877.0,12,6,772.77,5,4,3,543,Premium Customers
France,12674.0,39,4,1289.54,4,3,4,434,Premium Customers
United Kingdom,12871.0,84,2,120.54,3,2,1,321,Premium Customers
United Kingdom,14888.0,207,1,369.2,2,1,2,212,Premium Customers
United Kingdom,13456.0,18,5,1180.12,5,4,4,544,Premium Customers
France,12690.0,206,1,265.11,2,1,2,212,Premium Customers
United Kingdom,16446.0,206,1,2.9,2,1,1,211,Premium Customers
United Kingdom,16818.0,11,11,3091.15,5,5,5,555,Premium Customers
United Kingdom,13572.0,206,1,590.9300000000001,2,1,3,213,Premium Customers
United Kingdom,15116.0,18,4,1092.68,5,3,4,534,Premium Customers
United Kingdom,13529.0,79,2,206.06,3,2,2,322,Premium Customers
France,12620.0,15,3,1100.14,5,3,4,534,Premium Customers
United Kingdom,16813.0,8,10,1385.57,5,5,4,554,Premium Customers
United Kingdom,16463.0,21,4,1295.48,4,4,4,444,Premium Customers
United Kingdom,13887.0,204,1,293.95,2,1,2,212,Premium Customers
United Kingdom,17166.0,39,2,206.34,4,3,2,432,Premium Customers
United Kingdom,17455.0,204,1,111.8,2,2,1,221,Premium Customers
United Kingdom,18150.0,32,3,566.58,4,3,3,433,Premium Customers
United Kingdom,16038.0,8,3,431.98,5,3,3,533,Premium Customers
United Kingdom,13972.0,71,2,174.35,3,2,1,321,Premium Customers
United Kingdom,13227.0,202,1,257.7,2,1,2,212,Premium Customers
United Kingdom,13657.0,11,2,321.0,5,2,2,522,Premium Customers
United Kingdom,14921.0,30,2,1255.23,4,2,4,424,Premium Customers
Germany,12710.0,97,3,909.82,3,3,4,334,Premium Customers
United Kingdom,15292.0,201,1,111.69,2,1,1,211,Premium Customers
United Kingdom,15705.0,201,1,19.5,2,1,1,211,Premium Customers
United Kingdom,13339.0,201,1,664.42,2,1,3,213,Premium Customers
United Kingdom,13885.0,189,2,390.2,3,2,2,322,Premium Customers
United Kingdom,13737.0,200,1,185.65,2,1,1,211,Premium Customers
United Kingdom,15042.0,199,1,46.68,2,1,1,211,Premium Customers
United Kingdom,16091.0,155,2,315.06,3,2,2,322,Premium Customers
United Kingdom,15804.0,1,13,3350.18,5,5,5,555,Premium Customers
United Kingdom,14287.0,8,2,159.35,5,2,1,521,Premium Customers
Poland,12815.0,148,2,687.66,3,2,3,323,Premium Customers
United Kingdom,14816.0,197,1,11.9,2,1,1,211,Premium Customers
United Kingdom,16624.0,81,2,439.49,3,3,3,333,Premium Customers
France,12493.0,166,2,332.91,3,2,2,322,Premium Customers
United Kingdom,18232.0,82,4,533.57,3,4,3,343,Premium Customers
United Kingdom,18073.0,114,11,707.6,3,5,3,353,Premium Customers
United Kingdom,14280.0,197,1,92.64,2,1,1,211,Premium Customers
United Kingdom,14823.0,180,3,217.18,3,3,2,332,Premium Customers
United Kingdom,15897.0,194,2,90.53,2,2,1,221,Premium Customers
United Kingdom,15925.0,194,1,168.9,2,1,1,211,Premium Customers
United Kingdom,16483.0,192,1,95.7,2,1,1,211,Premium Customers
United Kingdom,15163.0,18,2,278.77,5,2,2,522,Premium Customers
United Kingdom,18204.0,71,3,1655.2,3,3,4,334,Premium Customers
Germany,12473.0,54,3,2218.95,4,3,5,435,Premium Customers
United Kingdom,16969.0,39,3,522.2,4,3,3,433,Premium Customers
United Kingdom,13917.0,50,2,252.14,4,2,2,422,Premium Customers
United Kingdom,13062.0,191,1,65.69999999999999,2,1,1,211,Premium Customers
United Kingdom,16484.0,174,2,376.8,3,2,2,322,Premium Customers
United Kingdom,14453.0,190,1,109.98,2,1,1,211,Premium Customers
United Kingdom,17900.0,190,2,97.2,2,3,1,231,Premium Customers
United Kingdom,13437.0,14,7,2384.36,5,4,5,545,Premium Customers
Germany,12517.0,28,4,2176.85,4,3,5,435,Premium Customers
United Kingdom,14500.0,88,2,218.1,3,2,2,322,Premium Customers
United Kingdom,13248.0,125,2,434.21,3,2,3,323,Premium Customers
United Kingdom,16967.0,189,1,305.1,3,2,2,322,Premium Customers
United Kingdom,16659.0,189,1,20.4,3,2,1,321,Premium Customers
United Kingdom,16682.0,5,5,363.42,5,4,2,542,Premium Customers
United Kingdom,15453.0,2,7,1160.12,5,4,4,544,Premium Customers
United Kingdom,16963.0,187,1,110.55,3,2,1,321,Premium Customers
United Kingdom,13682.0,187,1,34.0,3,1,1,311,Premium Customers
Belgium,12449.0,22,4,2733.84,4,3,5,435,Premium Customers
United Kingdom,15349.0,158,2,357.46,3,2,2,322,Premium Customers
United Kingdom,16849.0,187,1,84.77,3,2,1,321,Premium Customers
France,12535.0,92,2,577.85,3,2,3,323,Premium Customers
United Kingdom,18248.0,123,2,599.84,3,3,3,333,Premium Customers
United Kingdom,15386.0,186,1,370.74,3,1,2,312,Premium Customers
United Kingdom,17252.0,117,2,294.31,3,3,2,332,Premium Customers
United Kingdom,14542.0,186,1,103.25,3,1,1,311,Premium Customers
United Kingdom,18072.0,186,1,247.44,3,2,2,322,Premium Customers
United Kingdom,17015.0,29,3,1743.84,4,3,4,434,Premium Customers
United Kingdom,17124.0,185,1,262.44,3,2,2,322,Premium Customers
Malta,17828.0,23,4,902.02,4,4,4,444,Premium Customers
United Kingdom,15743.0,16,4,565.76,5,4,3,543,Premium Customers
United Kingdom,14622.0,185,1,288.78000000000003,3,1,2,312,Premium Customers
United Kingdom,15609.0,184,1,268.78000000000003,3,1,2,312,Premium Customers
United Kingdom,14561.0,76,3,957.37,3,3,4,334,Premium Customers
United Kingdom,15238.0,29,3,747.23,4,3,3,433,Premium Customers
United Kingdom,14241.0,184,1,213.7,3,1,2,312,Premium Customers
United Kingdom,14132.0,2,11,2714.17,5,5,5,555,Premium Customers
United Kingdom,16113.0,183,1,110.15,3,1,1,311,Premium Customers
United Kingdom,16107.0,29,6,577.9000000000001,4,4,3,443,Premium Customers
United Kingdom,15679.0,24,4,690.98,4,4,3,443,Premium Customers
United Kingdom,16581.0,183,1,105.84,3,1,1,311,Premium Customers
United Kingdom,17234.0,183,1,114.04,3,2,1,321,Premium Customers
United Kingdom,15411.0,26,4,1022.2,4,4,4,444,Premium Customers
United Kingdom,14178.0,9,7,1446.49,5,4,4,544,Premium Customers
United Kingdom,17265.0,139,2,497.21,3,3,3,333,Premium Customers
United Kingdom,13517.0,60,3,1839.49,3,3,4,334,Premium Customers
United Kingdom,16342.0,75,4,193.96,3,4,1,341,Premium Customers
France,12732.0,180,1,178.26000000000002,3,1,1,311,Premium Customers
United Kingdom,15036.0,72,3,341.11,3,3,2,332,Premium Customers
United Kingdom,15069.0,179,1,825.48,3,1,3,313,Premium Customers
United Kingdom,14503.0,3,6,2664.66,5,4,5,545,Premium Customers
United Kingdom,13343.0,178,1,290.93,3,1,2,312,Premium Customers
France,12624.0,106,2,492.78,3,2,3,323,Premium Customers
United Kingdom,18165.0,177,1,177.66,3,2,1,321,Premium Customers
United Kingdom,16324.0,128,3,369.89,3,3,2,332,Premium Customers
United Kingdom,14222.0,177,1,576.5,3,1,3,313,Premium Customers
United Kingdom,15585.0,177,1,439.4,3,1,3,313,Premium Customers
Poland,12816.0,96,2,265.90000000000003,3,2,2,322,Premium Customers
United Kingdom,13826.0,176,1,102.3,3,1,1,311,Premium Customers
United Kingdom,13575.0,23,5,674.5699999999999,4,4,3,443,Premium Customers
United Kingdom,16852.0,10,2,70.96000000000001,5,3,1,531,Premium Customers
United Kingdom,15014.0,43,2,175.17000000000002,4,2,1,421,Premium Customers
United Kingdom,14765.0,29,3,159.76,4,3,1,431,Premium Customers
United Kingdom,16869.0,23,4,690.79,4,4,3,443,Premium Customers
United Kingdom,15909.0,174,1,191.94,3,1,1,311,Premium Customers
United Kingdom,13618.0,174,1,154.54,3,1,1,311,Premium Customers
United Kingdom,17879.0,174,1,154.67,3,2,1,321,Premium Customers
United Kingdom,17562.0,14,7,1078.82,5,4,4,544,Premium Customers
United Kingdom,15334.0,157,3,340.87,3,3,2,332,Premium Customers
United Kingdom,13568.0,173,1,169.2,3,1,1,311,Premium Customers
United Kingdom,16744.0,11,7,1034.02,5,4,4,544,Premium Customers
United Kingdom,15700.0,172,2,551.43,3,2,3,323,Premium Customers
Canada,17444.0,152,2,1789.94,3,3,4,334,Premium Customers
United Kingdom,15840.0,59,2,317.8,4,2,2,422,Premium Customers
United Kingdom,14808.0,40,7,1361.85,4,4,4,444,Premium Customers
United Kingdom,12904.0,18,2,338.21,5,2,2,522,Premium Customers
United Kingdom,15825.0,172,1,199.44,3,1,1,311,Premium Customers
Norway,12432.0,43,4,1909.68,4,3,4,434,Premium Customers
United Kingdom,15507.0,172,1,296.76,3,1,2,312,Premium Customers
United Kingdom,12930.0,78,2,389.61,3,2,2,322,Premium Customers
United Kingdom,14960.0,8,2,188.12,5,2,1,521,Premium Customers
Norway,12444.0,21,5,2382.56,4,4,5,445,Premium Customers
United Kingdom,15412.0,171,1,49.79,3,1,1,311,Premium Customers
United Kingdom,16114.0,171,1,135.75000000000003,3,1,1,311,Premium Customers
United Kingdom,13420.0,150,2,87.6,3,2,1,321,Premium Customers
United Kingdom,17877.0,170,1,158.01,3,2,1,321,Premium Customers
United Kingdom,16247.0,170,1,56.28,3,1,1,311,Premium Customers
United Kingdom,12919.0,8,6,1159.21,5,4,4,544,Premium Customers
United Kingdom,15130.0,170,1,330.11,3,1,2,312,Premium Customers
Finland,12704.0,7,8,1180.98,5,4,4,544,Premium Customers
United Kingdom,17370.0,73,4,398.22,3,4,2,342,Premium Customers
Belgium,12465.0,17,2,621.49,5,2,3,523,Premium Customers
Sweden,12697.0,29,3,676.71,4,3,3,433,Premium Customers
United Kingdom,14795.0,166,1,4.25,3,1,1,311,Premium Customers
Spain,12548.0,166,1,67.19999999999999,3,1,1,311,Premium Customers
United Kingdom,14351.0,165,1,51.0,3,1,1,311,Premium Customers
United Kingdom,17750.0,5,9,1109.66,5,5,4,554,Premium Customers
United Kingdom,17997.0,74,8,1264.1,3,5,4,354,Premium Customers
United Kingdom,14383.0,38,3,903.67,4,3,4,434,Premium Customers
United Kingdom,15537.0,163,1,86.02000000000001,3,1,1,311,Premium Customers
United Kingdom,17837.0,42,8,1086.58,4,5,4,454,Premium Customers
United Kingdom,15578.0,162,1,119.15,3,1,1,311,Premium Customers
United Kingdom,16498.0,161,2,93.02,3,2,1,321,Premium Customers
United Kingdom,17891.0,162,1,203.86,3,2,2,322,Premium Customers
United Kingdom,16866.0,141,3,108.24,3,3,1,331,Premium Customers
United Kingdom,13730.0,136,2,522.55,3,2,3,323,Premium Customers
United Kingdom,12922.0,161,1,377.3,3,1,2,312,Premium Customers
United Kingdom,16009.0,22,4,665.1600000000001,4,4,3,443,Premium Customers
